trade_no,direction,entry_time,exit_time,entry_price,exit_price,notional,pnl,fees,funding,liquidated,liq_price_est,liq_loss,net_trade,balance_before,balance_after,exit_reason
77,long,2021-02-01 02:45:00+00:00,2021-02-01 04:00:00+00:00,0.03223499540571375,0.032433182450412365,226.27015311353648,1.391153074001254,0.24889716842489015,0.0,False,0.029269375828388084,0.0,1.142255905576364,1131.3507655676824,1132.4930214732588,long_exit_LH
78,long,2021-02-01 06:15:00+00:00,2021-02-01 06:45:00+00:00,0.03352023476895395,0.03309525595382412,226.49860429465176,-2.8716120022779137,0.24914846472411695,0.0,False,0.03043637317021019,0.0,-3.1207604670020306,1132.4930214732588,1129.3722610062566,STOP_LOSS
79,short,2021-02-01 06:45:00+00:00,2021-02-01 07:00:00+00:00,0.03306869830423782,0.033272768810824964,225.87445220125133,-1.3938956248512275,0.24846189742137648,0.0,False,0.03611101854822771,0.0,-1.642357522272604,1129.3722610062566,1127.7299034839841,short_exit_LB
80,short,2021-02-01 16:15:00+00:00,2021-02-01 17:15:00+00:00,0.03240229848794636,0.03240863932403631,225.54598069679682,-0.04413730386678993,0.2481005787664765,0.0,False,0.03538330994883743,0.0,-0.29223788263326644,1127.7299034839841,1127.4376656013508,short_exit_LB
81,long,2021-02-01 17:15:00+00:00,2021-02-01 19:30:00+00:00,0.03240863907810168,0.0325674834456014,225.48753312027017,1.105181383619477,0.2480362864322972,0.0,False,0.02942704428291633,0.0,0.8571450971871799,1127.4376656013508,1128.294810698538,long_exit_LH
82,long,2021-02-01 22:15:00+00:00,2021-02-02 01:00:00+00:00,0.03272824967063888,0.03300981188095712,225.6589621397076,1.9413514867914432,0.24822485835367838,-0.02256589621397076,False,0.0297172507009401,0.0,1.670560732223794,1128.294810698538,1129.9653714307617,long_exit_LH
83,short,2021-02-02 05:45:00+00:00,2021-02-02 06:15:00+00:00,0.032797960845953926,0.032764927649942696,225.99307428615234,0.22761395304842064,0.24859238171476758,0.0,False,0.03581537324378169,0.0,-0.020978428666346943,1129.9653714307617,1129.9443930020955,short_exit_LB
84,long,2021-02-02 06:15:00+00:00,2021-02-02 09:15:00+00:00,0.032764927630050865,0.033179785418909376,225.9888786004191,2.861390311657428,0.24858776646046102,-0.06678875318156786,False,0.029750554288086185,0.0,2.546013792015399,1129.9443930020955,1132.4904067941109,long_exit_LH
85,long,2021-02-02 10:30:00+00:00,2021-02-02 11:15:00+00:00,0.0332532549228575,0.033037012628151376,226.49808135882216,-1.4728923521378319,0.2491478894947044,0.0,False,0.03019395546995461,0.0,-1.7220402416325362,1132.4904067941109,1130.7683665524783,long_exit_LH
86,short,2021-02-02 11:15:00+00:00,2021-02-02 12:15:00+00:00,0.033037014555872116,0.0330789867526979,226.15367331049566,-0.2873191363284209,0.24876904064154523,0.0,False,0.036076419895012354,0.0,-0.5360881769699661,1130.7683665524783,1130.2322783755083,short_exit_LB
