trade_no,direction,entry_time,exit_time,entry_price,exit_price,notional,pnl,fees,funding,liquidated,liq_price_est,liq_loss,net_trade,balance_before,balance_after,exit_reason
1,long,2021-01-07 08:30:00+00:00,2021-01-07 14:15:00+00:00,0.031139339000000002,0.032480253,200.0,8.612347230620395,0.2,0.0,False,0.028181101795000003,0.0,8.412347230620396,1000.0,1008.4123472306204,long_exit_peak_LH
2,long,2021-01-07 15:30:00+00:00,2021-01-07 16:15:00+00:00,0.032319693,0.03218034300000001,201.6824694461241,-0.8695767041263441,0.20168246944612409,-0.02016824694461241,False,0.029249322164999998,0.0,-1.0914274205170806,1008.4123472306204,1007.3209198101033,long_exit_peak_LH
3,short,2021-01-07 16:15:00+00:00,2021-01-07 19:00:00+00:00,0.03218034300000001,0.03080924,201.46418396202066,8.583753971263745,0.20146418396202065,0.0,False,0.03523747558500001,0.0,8.382289787301724,1007.3209198101033,1015.703209597405,short_exit_dip_LB
4,short,2021-01-07 21:30:00+00:00,2021-01-08 02:45:00+00:00,0.031880433,0.028978690999999997,203.14064191948103,18.489765573909214,0.20314064191948103,0.020314064191948103,False,0.034909074135,0.0,18.306938996181678,1015.703209597405,1034.0101485935868,short_exit_dip_LB
5,short,2021-01-08 05:00:00+00:00,2021-01-08 06:15:00+00:00,0.029641105,0.029818942999999997,206.80202971871736,-1.2407519679551913,0.20680202971871736,0.0,False,0.032457009975000006,0.0,-1.4475539976739087,1034.0101485935868,1032.562594595913,short_exit_dip_LB
6,long,2021-01-08 06:15:00+00:00,2021-01-08 08:15:00+00:00,0.029818942999999997,0.030380883,206.5125189191826,3.891742402856006,0.20651251891918262,-0.02065125189191826,False,0.026986143414999997,0.0,3.664578632044905,1032.562594595913,1036.2271732279578,long_exit_peak_LH
7,long,2021-01-08 09:30:00+00:00,2021-01-08 11:15:00+00:00,0.030469138,0.030960709000000003,207.2454346455916,3.3435749168279307,0.2072454346455916,0.0,False,0.02757456989,0.0,3.1363294821823393,1036.2271732279578,1039.3635027101402,long_exit_peak_LH
8,long,2021-01-08 13:00:00+00:00,2021-01-08 14:15:00+00:00,0.030439129,0.030600817,207.87270054202804,1.104188007654209,0.20787270054202805,0.0,False,0.027547411745,0.0,0.896315307112181,1039.3635027101402,1040.2598180172524,long_exit_peak_LH
9,short,2021-01-08 14:15:00+00:00,2021-01-08 15:45:00+00:00,0.030600817,0.030039009,208.0519636034505,3.819677676191698,0.20805196360345052,0.0,False,0.033507894615000006,0.0,3.6116257125882476,1040.2598180172524,1043.8714437298406,short_exit_dip_LB
10,short,2021-01-08 20:00:00+00:00,2021-01-08 21:15:00+00:00,0.029741075,0.029718913,208.77428874596814,0.15557123564591985,0.20877428874596815,0.0,False,0.03256647712500001,0.0,-0.0532030531000483,1043.8714437298406,1043.8182406767405,short_exit_dip_LB
11,long,2021-01-09 01:15:00+00:00,2021-01-09 03:45:00+00:00,0.02990897,0.03119064,208.7636481353481,8.94601535611662,0.2087636481353481,0.0,False,0.02706761785,0.0,8.737251707981272,1043.8182406767405,1052.5554923847217,long_exit_peak_LH
12,long,2021-01-09 05:45:00+00:00,2021-01-09 14:45:00+00:00,0.030629186,0.033599917,210.51109847694434,20.41751439589389,0.21051109847694435,-0.021051109847694434,False,0.02771941333,0.0,20.18595218756925,1052.5554923847217,1072.741444572291,long_exit_peak_LH
13,long,2021-01-09 15:15:00+00:00,2021-01-09 19:15:00+00:00,0.033179951,0.034729578000000004,214.54828891445817,10.020202299444206,0.21454828891445818,-0.12882766556157557,False,0.030027855655,0.0,9.676826344968173,1072.741444572291,1082.4182709172592,long_exit_peak_LH
14,long,2021-01-09 22:45:00+00:00,2021-01-10 01:00:00+00:00,0.033980191,0.035749272,216.48365418345182,11.270599374397714,0.21648365418345183,-0.38043754967928906,False,0.030752072855,0.0,10.673678170534972,1082.4182709172592,1093.091949087794,long_exit_peak_LH
15,long,2021-01-10 04:00:00+00:00,2021-01-10 06:30:00+00:00,0.034970487999999994,0.036269116000000004,218.6183898175588,8.118387205005519,0.21861838981755882,0.0,False,0.03164829163999999,0.0,7.89976881518796,1093.091949087794,1100.9917179029821,long_exit_peak_LH
16,long,2021-01-10 07:30:00+00:00,2021-01-10 08:15:00+00:00,0.035790734,0.035929218,220.19834358059643,0.8520067627675808,0.22019834358059642,-0.4100753752501447,False,0.03239061427,0.0,0.22173304393683968,1100.9917179029821,1101.213450946919,long_exit_peak_LH
17,short,2021-01-10 08:15:00+00:00,2021-01-10 09:00:00+00:00,0.035929218,0.036240868999999995,220.2426901893838,-1.910390998217963,0.2202426901893838,0.0,False,0.03934249371,0.0,-2.1306336884073467,1101.213450946919,1099.0828172585116,short_exit_dip_LB
18,short,2021-01-10 09:45:00+00:00,2021-01-10 12:15:00+00:00,0.035439365,0.033319993,219.81656345170234,13.145638182731592,0.21981656345170233,0.0,False,0.03880610467500001,0.0,12.925821619279889,1099.0828172585116,1112.0086388777916,short_exit_dip_LB
19,short,2021-01-10 13:45:00+00:00,2021-01-10 15:15:00+00:00,0.033799857,0.033360005,222.4017277755583,2.8942088354260154,0.2224017277755583,0.0,False,0.03701084341500001,0.0,2.6718071076504573,1112.0086388777916,1114.680445985442,short_exit_dip_LB
20,long,2021-01-10 15:15:00+00:00,2021-01-10 16:00:00+00:00,0.033360005,0.03362990800000001,222.93608919708842,1.8036903556388475,0.22293608919708843,-0.022293608919708843,False,0.030190804525,0.0,1.5584606575220503,1114.680445985442,1116.2389066429641,long_exit_peak_LH
21,short,2021-01-10 16:00:00+00:00,2021-01-10 17:45:00+00:00,0.03362990800000001,0.032519753,223.24778132859282,7.369619943082979,0.22324778132859283,0.0,False,0.03682474926000001,0.0,7.146372161754386,1116.2389066429641,1123.3852788047186,short_exit_dip_LB
22,short,2021-01-10 19:30:00+00:00,2021-01-10 20:30:00+00:00,0.032370286,0.032189654,224.67705576094372,1.25373825662865,0.2246770557609437,0.0,False,0.035445463170000004,0.0,1.0290612008677062,1123.3852788047186,1124.4143400055864,short_exit_dip_LB
23,short,2021-01-11 05:30:00+00:00,2021-01-11 07:30:00+00:00,0.029821051,0.029418822999999997,224.88286800111726,3.0332326727972934,0.22488286800111726,0.0,False,0.032654050845000004,0.0,2.808349804796176,1124.4143400055864,1127.2226898103825,short_exit_dip_LB
24,long,2021-01-11 07:30:00+00:00,2021-01-11 10:30:00+00:00,0.029418822999999997,0.029771066000000002,225.44453796207648,2.6993350612761415,0.22544453796207647,-0.02254445379620765,False,0.026624034815,0.0,2.4513460695178573,1127.2226898103825,1129.6740358799004,long_exit_peak_LH
25,short,2021-01-11 10:30:00+00:00,2021-01-11 14:15:00+00:00,0.029771066000000002,0.028238469000000002,225.9348071759801,11.630991234021836,0.2259348071759801,0.0,False,0.03259931727000001,0.0,11.405056426845857,1129.6740358799004,1141.0790923067464,short_exit_dip_LB
26,short,2021-01-11 17:45:00+00:00,2021-01-11 19:45:00+00:00,0.027931618000000002,0.027748322,228.2158184613493,1.4976234695996538,0.2282158184613493,0.0,False,0.030585121710000007,0.0,1.2694076511383043,1141.0790923067464,1142.3484999578848,short_exit_dip_LB
27,long,2021-01-11 19:45:00+00:00,2021-01-12 00:00:00+00:00,0.027748322,0.028431468,228.46969999157696,5.624778380128586,0.22846969999157696,-0.022846969999157696,False,0.02511223141,0.0,5.3734617101378515,1142.3484999578848,1147.7219616680227,long_exit_peak_LH
28,long,2021-01-12 00:30:00+00:00,2021-01-12 01:30:00+00:00,0.028678601,0.028641404999999998,229.54439233360455,-0.29771791229430944,0.22954439233360455,0.0,False,0.025954133905000003,0.0,-0.527262304627914,1147.7219616680227,1147.1946993633949,long_exit_peak_LH
29,long,2021-01-12 02:00:00+00:00,2021-01-12 04:15:00+00:00,0.028518553,0.029311204,229.438939872679,6.377076884967456,0.229438939872679,0.0,False,0.025809290465,0.0,6.147637945094777,1147.1946993633949,1153.3423373084897,long_exit_peak_LH
30,long,2021-01-12 05:00:00+00:00,2021-01-12 07:45:00+00:00,0.029438829,0.030160949,230.66846746169796,5.658184084816732,0.23066846746169797,0.0,False,0.026642140245,0.0,5.427515617355033,1153.3423373084897,1158.7698529258448,long_exit_peak_LH
31,short,2021-01-12 12:15:00+00:00,2021-01-12 14:45:00+00:00,0.029231227999999998,0.028348502,231.75397058516896,6.99851731985954,0.23175397058516897,0.0,False,0.03200819466,0.0,6.766763349274371,1158.7698529258448,1165.5366162751193,short_exit_dip_LB
32,long,2021-01-12 19:45:00+00:00,2021-01-12 21:30:00+00:00,0.028968688,0.028721381,233.10732325502386,-1.990047764407897,0.23310732325502387,0.0,False,0.02621666264,0.0,-2.223155087662921,1165.5366162751193,1163.3134611874564,long_exit_peak_LH
33,short,2021-01-12 21:30:00+00:00,2021-01-12 21:45:00+00:00,0.028721381,0.029088724,232.66269223749129,-2.9757277811466154,0.23266269223749128,0.0,False,0.031449912195000006,0.0,-3.2083904733841067,1163.3134611874564,1160.1050707140723,short_exit_dip_LB
34,short,2021-01-13 03:30:00+00:00,2021-01-13 05:45:00+00:00,0.028651402000000003,0.028498547,232.02101414281447,1.2378302505685685,0.23202101414281448,0.0,False,0.03137328519000001,0.0,1.005809236425754,1160.1050707140723,1161.110879950498,short_exit_dip_LB
35,long,2021-01-13 05:45:00+00:00,2021-01-13 07:45:00+00:00,0.028498547,0.029171246,232.22217599009957,5.481529481708823,0.2322221759900996,0.0,False,0.025791185035,0.0,5.249307305718723,1161.110879950498,1166.3601872562167,long_exit_peak_LH
36,long,2021-01-13 10:00:00+00:00,2021-01-13 10:30:00+00:00,0.029318793,0.029201237,233.27203745124334,-0.9353225296354409,0.23327203745124334,0.0,False,0.026533507665,0.0,-1.1685945670866842,1166.3601872562167,1165.19159268913,long_exit_peak_LH
37,long,2021-01-13 15:00:00+00:00,2021-01-13 18:45:00+00:00,0.029058715,0.029691090000000003,233.038318537826,5.0713738265907065,0.233038318537826,-0.0233038318537826,False,0.026298137075,0.0,4.815031676199098,1165.19159268913,1170.0066243653291,long_exit_peak_LH
38,long,2021-01-13 19:30:00+00:00,2021-01-13 21:30:00+00:00,0.029678900999999997,0.029911024,234.0013248730658,1.8301583853631116,0.23400132487306582,0.0,False,0.026859405404999998,0.0,1.5961570604900457,1170.0066243653291,1171.602781425819,long_exit_peak_LH
39,long,2021-01-14 02:15:00+00:00,2021-01-14 03:45:00+00:00,0.029648892,0.030160949,234.32055628516383,4.046879090446688,0.23432055628516385,0.0,False,0.02683224726,0.0,3.812558534161524,1171.602781425819,1175.4153399599807,long_exit_peak_LH
40,short,2021-01-14 03:45:00+00:00,2021-01-14 05:45:00+00:00,0.030160949,0.029718913,235.08306799199613,3.4453550862378357,0.23508306799199613,0.0,False,0.033026239155000005,0.0,3.2102720182458397,1175.4153399599807,1178.6256119782265,short_exit_dip_LB
41,short,2021-01-14 08:45:00+00:00,2021-01-14 09:30:00+00:00,0.030120961,0.030139039,235.72512239564531,-0.14147751669237738,0.23572512239564533,0.0,False,0.032982452295000006,0.0,-0.3772026390880227,1178.6256119782265,1178.2484093391386,short_exit_dip_LB
42,long,2021-01-14 09:30:00+00:00,2021-01-14 11:15:00+00:00,0.030139039,0.029971006,235.64968186782772,-1.3138084128460839,0.23564968186782773,0.0,False,0.027275830295,0.0,-1.5494580947139116,1178.2484093391386,1176.6989512444247,long_exit_peak_LH
43,short,2021-01-14 11:15:00+00:00,2021-01-14 12:30:00+00:00,0.029971006,0.029968988,235.33979024888495,0.015845837698038576,0.23533979024888496,0.0,False,0.032818251570000005,0.0,-0.2194939525508464,1176.6989512444247,1176.4794572918738,short_exit_dip_LB
44,long,2021-01-14 15:15:00+00:00,2021-01-14 17:00:00+00:00,0.030359104999999997,0.030460859,235.29589145837477,0.7886364943714927,0.23529589145837476,-0.023529589145837478,False,0.027474990025,0.0,0.5298110137672806,1176.4794572918738,1177.0092683056412,long_exit_peak_LH
45,long,2021-01-14 19:00:00+00:00,2021-01-14 19:30:00+00:00,0.030369108000000002,0.030370886000000003,235.40185366112823,0.013781916011813566,0.23540185366112823,0.0,False,0.027484042740000002,0.0,-0.22161993764931467,1177.0092683056412,1176.7876483679918,long_exit_peak_LH
46,short,2021-01-14 19:30:00+00:00,2021-01-14 21:45:00+00:00,0.030370886000000003,0.029708909999999998,235.35752967359838,5.129947017785755,0.23535752967359838,0.0,False,0.03325612017000001,0.0,4.894589488112156,1176.7876483679918,1181.682237856104,short_exit_dip_LB
47,long,2021-01-15 06:15:00+00:00,2021-01-15 10:15:00+00:00,0.029668898,0.030910724,236.33644757122082,9.892135034526028,0.23633644757122083,-0.023633644757122083,False,0.02685035269,0.0,9.632164942197685,1181.682237856104,1191.3144027983017,long_exit_peak_LH
48,long,2021-01-15 12:45:00+00:00,2021-01-15 14:15:00+00:00,0.030449131999999997,0.030550832,238.26288055966035,0.7957972316885163,0.23826288055966036,0.0,False,0.02755646446,0.0,0.557534351128856,1191.3144027983017,1191.8719371494306,long_exit_peak_LH
49,short,2021-01-15 18:30:00+00:00,2021-01-15 20:30:00+00:00,0.029281213,0.029128736,238.3743874298861,1.2412945963730093,0.2383743874298861,0.0,False,0.032062928235,0.0,1.0029202089431233,1191.8719371494306,1192.8748573583737,short_exit_dip_LB
50,long,2021-01-15 20:30:00+00:00,2021-01-16 01:30:00+00:00,0.029128736,0.029731078,238.57497147167476,4.933400662019528,0.23857497147167475,-0.023857497147167478,False,0.02636150608,0.0,4.670968193400686,1192.8748573583737,1197.5458255517744,long_exit_peak_LH
51,long,2021-01-16 03:00:00+00:00,2021-01-16 05:15:00+00:00,0.029678900999999997,0.029571126,239.5091651103549,-0.8697458261600688,0.23950916511035492,0.0,False,0.026859405404999998,0.0,-1.1092549912704237,1197.5458255517744,1196.436570560504,long_exit_peak_LH
52,short,2021-01-16 05:15:00+00:00,2021-01-16 05:45:00+00:00,0.029571126,0.029718913,239.2873141121008,-1.1958812217933474,0.2392873141121008,0.0,False,0.03238038297,0.0,-1.4351685359054482,1196.436570560504,1195.0014020245985,short_exit_dip_LB
53,long,2021-01-16 10:45:00+00:00,2021-01-16 12:15:00+00:00,0.030679201,0.030500847,239.00028040491972,-1.3894317525198496,0.23900028040491972,0.0,False,0.027764676905,0.0,-1.6284320329247692,1195.0014020245985,1193.3729699916737,long_exit_peak_LH
54,long,2021-01-16 14:30:00+00:00,2021-01-16 16:15:00+00:00,0.030819243,0.0309907,238.67459399833476,1.3278207340515291,0.23867459399833477,-0.0424387295588439,False,0.027891414915,0.0,1.0467074104943503,1193.3729699916737,1194.419677402168,long_exit_peak_LH
55,short,2021-01-16 16:15:00+00:00,2021-01-16 19:15:00+00:00,0.0309907,0.030559165,238.8839354804336,3.3263778842539526,0.2388839354804336,0.0,False,0.033934816500000006,0.0,3.087493948773519,1194.419677402168,1197.5071713509415,short_exit_dip_LB
56,short,2021-01-16 20:45:00+00:00,2021-01-16 22:15:00+00:00,0.030840745,0.030099026999999997,239.5014342701883,5.759994605318908,0.2395014342701883,0.0,False,0.033770615775000005,0.0,5.520493171048719,1197.5071713509415,1203.0276645219901,short_exit_dip_LB
57,short,2021-01-16 23:45:00+00:00,2021-01-17 00:15:00+00:00,0.030090969999999998,0.030199057,240.60553290439802,-0.8642569593149855,0.240605532904398,0.024060553290439803,False,0.03294961215,0.0,-1.0808019389289436,1203.0276645219901,1201.9468625830611,short_exit_dip_LB
58,short,2021-01-17 09:15:00+00:00,2021-01-17 10:15:00+00:00,0.029671096,0.029648892,240.38937251661224,0.17989243226334428,0.24038937251661224,0.0,False,0.032489850120000004,0.0,-0.06049694025326796,1201.9468625830611,1201.886365642808,short_exit_dip_LB
59,long,2021-01-17 14:15:00+00:00,2021-01-17 16:45:00+00:00,0.029728915999999998,0.03029091,240.3772731285616,4.544080424412837,0.2403772731285616,-0.02403772731285616,False,0.026904668979999997,0.0,4.27966542397142,1201.886365642808,1206.1660310667794,long_exit_peak_LH
60,long,2021-01-17 18:00:00+00:00,2021-01-17 18:30:00+00:00,0.03030909,0.030310904,241.23320621335586,0.014437815060460603,0.24123320621335587,0.0,False,0.02742972645,0.0,-0.22679539115289526,1206.1660310667794,1205.9392356756266,long_exit_peak_LH
61,long,2021-01-18 00:00:00+00:00,2021-01-18 01:15:00+00:00,0.030299087,0.03029091,241.1878471351253,-0.06509084006470103,0.2411878471351253,0.0,False,0.027420673735,0.0,-0.3062786871998263,1205.9392356756266,1205.6329569884267,long_exit_peak_LH
62,short,2021-01-18 01:15:00+00:00,2021-01-18 01:30:00+00:00,0.03029091,0.030499146999999997,241.12659139768536,-1.657641781408316,0.24112659139768536,0.0,False,0.03316854645000001,0.0,-1.8987683728060014,1205.6329569884267,1203.7341886156207,short_exit_dip_LB
63,long,2021-01-18 01:30:00+00:00,2021-01-18 02:15:00+00:00,0.030499146999999997,0.030470856,240.74683772312414,-0.22331669754645947,0.24074683772312416,0.0,False,0.027601728035,0.0,-0.46406353526958366,1203.7341886156207,1203.2701250803511,long_exit_peak_LH
64,long,2021-01-18 11:15:00+00:00,2021-01-18 12:15:00+00:00,0.030789234,0.031500547000000004,240.65402501607025,5.559746517118848,0.24065402501607025,0.0,False,0.027864256769999998,0.0,5.319092492102778,1203.2701250803511,1208.589217572454,long_exit_peak_LH
65,long,2021-01-18 14:45:00+00:00,2021-01-18 16:15:00+00:00,0.031239369,0.030980703000000002,241.71784351449077,-2.001454885677067,0.24171784351449077,-0.21500318744926925,False,0.028271628945000002,0.0,-2.458175916640827,1208.589217572454,1206.131041655813,long_exit_peak_LH
66,short,2021-01-18 16:15:00+00:00,2021-01-18 17:30:00+00:00,0.030980703000000002,0.030819243,241.2262083311626,1.2571820464225758,0.24122620833116262,0.0,False,0.033923869785000005,0.0,1.015955838091413,1206.131041655813,1207.1469974939046,short_exit_dip_LB
67,long,2021-01-18 22:30:00+00:00,2021-01-19 00:15:00+00:00,0.031429425999999996,0.031400577,241.42939949878092,-0.22160750712213828,0.24142939949878092,-0.21828356296883278,False,0.028443630529999996,0.0,-0.681320469589752,1207.1469974939046,1206.4656770243148,long_exit_peak_LH
68,long,2021-01-19 10:45:00+00:00,2021-01-19 12:30:00+00:00,0.031829546,0.031740475000000004,241.29313540486297,-0.6752286339128309,0.24129313540486297,0.0,False,0.02880573913,0.0,-0.9165217693176939,1206.4656770243148,1205.549155254997,long_exit_peak_LH
69,short,2021-01-19 12:30:00+00:00,2021-01-19 15:30:00+00:00,0.031740475000000004,0.031369408,241.1098310509994,2.8187322867285958,0.2411098310509994,0.0,False,0.03475582012500001,0.0,2.5776224556775964,1205.549155254997,1208.1267777106746,short_exit_dip_LB
70,short,2021-01-19 16:45:00+00:00,2021-01-19 20:00:00+00:00,0.031640505,0.030929276,241.6253555421349,5.431359581551472,0.2416253555421349,0.0,False,0.034646352975,0.0,5.189734226009337,1208.1267777106746,1213.3165119366838,short_exit_dip_LB
71,short,2021-01-19 22:00:00+00:00,2021-01-20 00:15:00+00:00,0.031220631000000002,0.030979291,242.66330238733676,1.8758224777122727,0.24266330238733677,0.024266330238733678,False,0.03418659094500001,0.0,1.6574255055636695,1213.3165119366838,1214.9739374422475,short_exit_dip_LB
72,short,2021-01-20 01:15:00+00:00,2021-01-20 02:15:00+00:00,0.030750772,0.030529156,242.9947874884495,1.7512253944076734,0.24299478748844952,0.0,False,0.033672095340000006,0.0,1.508230606919224,1214.9739374422475,1216.4821680491666,short_exit_dip_LB
73,long,2021-01-20 02:15:00+00:00,2021-01-20 03:00:00+00:00,0.030529156,0.0309907,243.29643360983334,3.6781891105675255,0.24329643360983336,0.0,False,0.02762888618,0.0,3.434892676957692,1216.4821680491666,1219.9170607261242,long_exit_peak_LH
74,short,2021-01-20 06:15:00+00:00,2021-01-20 12:15:00+00:00,0.030780763000000003,0.029658894999999998,243.98341214522486,8.892475557429824,0.24398341214522487,0.024398341214522487,False,0.03370493548500001,0.0,8.672890486499123,1219.9170607261242,1228.5899512126234,short_exit_dip_LB
75,short,2021-01-20 14:15:00+00:00,2021-01-20 16:15:00+00:00,0.029951012000000003,0.029928975999999996,245.7179902425247,0.1807832614465874,0.24571799024252472,0.024571799024252473,False,0.03279635814000001,0.0,-0.04036292977168484,1228.5899512126234,1228.5495882828518,short_exit_dip_LB
