trade_no,direction,entry_time,exit_time,entry_price,exit_price,notional,pnl,fees,funding,liquidated,liq_price_est,liq_loss,net_trade,balance_before,balance_after,exit_reason,stop_streak
2332,short,2022-02-12 23:15:00+00:00,2022-02-12 23:45:00+00:00,0.06325788202893987,0.06365311410468742,306.2028451474844,-1.9131400262829195,0.3062028451474844,0.0,False,0.0691092361166168,0.0,-2.219342871430404,1531.014225737422,1528.7948828659917,short_exit_LB,0
2333,long,2022-02-12 23:45:00+00:00,2022-02-13 00:45:00+00:00,0.06365309244064243,0.06354570047280926,305.75897657319837,-0.5158595901286808,0.3057589765731984,0.03986791295537934,False,0.05776518138988301,0.0,-0.7817506537464998,1528.7948828659917,1528.0131322122452,long_exit_LH,0
2334,long,2022-02-13 02:15:00+00:00,2022-02-13 04:30:00+00:00,0.06345003300891269,0.06359025014342755,305.60262644244904,0.6753459777389698,0.30560262644244907,0.0,False,0.05758090495558827,0.0,0.3697433512965207,1528.0131322122452,1528.3828755635418,long_exit_LH,0
2335,long,2022-02-13 05:00:00+00:00,2022-02-13 08:00:00+00:00,0.06401916262321156,0.06412077318044587,305.6765751127084,0.48516671974428704,0.3056765751127084,0.0,False,0.058097390080564484,0.0,0.17949014463157864,1528.3828755635418,1528.5623657081733,long_exit_LH,0
2336,long,2022-02-13 08:30:00+00:00,2022-02-13 09:15:00+00:00,0.06435078879808742,0.06405438168915635,305.71247314163463,-1.40814669129235,0.30571247314163463,0.0,False,0.05839834083426433,0.0,-1.7138591644339844,1528.5623657081733,1526.8485065437392,long_exit_LH,0
2337,short,2022-02-13 18:15:00+00:00,2022-02-13 19:00:00+00:00,0.06436401014667179,0.06410423041686007,305.36970130874784,1.2325033558023568,0.30536970130874785,0.0,False,0.07031768108523892,0.0,0.927133654493609,1526.8485065437392,1527.7756401982328,short_exit_LB,0
2338,short,2022-02-14 04:30:00+00:00,2022-02-14 06:15:00+00:00,0.06375313675194169,0.06374738815972637,305.55512803964655,0.027551771095338396,0.3055551280396466,0.0,False,0.0696503019014963,0.0,-0.27800335694430817,1527.7756401982328,1527.4976368412886,short_exit_LB,0
2339,long,2022-02-14 06:15:00+00:00,2022-02-14 08:15:00+00:00,0.06374738584538309,0.06355412087233601,305.49952736825776,-0.9261926138575254,0.30549952736825775,0.03338498835080321,False,0.05785075265468515,0.0,-1.1983071528749798,1527.4976368412886,1526.2993296884135,long_exit_LH,0
2340,short,2022-02-14 08:15:00+00:00,2022-02-14 09:15:00+00:00,0.06355413199343261,0.0639601091756349,305.2598659376827,-1.9499682605315616,0.30525986593768273,0.0,False,0.06943288920282513,0.0,-2.255228126469244,1526.2993296884135,1524.0441015619442,short_exit_LB,0
2341,long,2022-02-14 15:45:00+00:00,2022-02-14 16:45:00+00:00,0.0649181834835669,0.06473525753487297,304.80882031238883,-0.8588879052667174,0.3048088203123888,-0.024549302387959795,False,0.05891325151133696,0.0,-1.188246027967066,1524.0441015619442,1522.855855533977,long_exit_LH,0
2342,short,2022-02-14 16:45:00+00:00,2022-02-14 20:30:00+00:00,0.06473526781904312,0.06423203378621704,304.5711711067954,2.3676518825422597,0.30457117110679544,0.0,False,0.07072328009230461,0.0,2.063080711435464,1522.855855533977,1524.9189362454126,short_exit_LB,0
2343,short,2022-02-14 22:45:00+00:00,2022-02-15 01:15:00+00:00,0.06462286958572007,0.06492379585563722,304.9837872490825,-1.4202036225013568,0.30498378724908254,-0.011625981969935027,False,0.07060048502239917,0.0,-1.7368133917203743,1524.9189362454126,1523.1821228536924,short_exit_LB,0
2344,long,2022-02-15 01:15:00+00:00,2022-02-15 01:45:00+00:00,0.06492377859345726,0.0653527591861069,304.6364245707385,2.012869811126406,0.3046364245707385,0.0,False,0.05891832907356246,0.0,1.7082333865556674,1523.1821228536924,1524.8903562402481,long_exit_LH,0
2345,long,2022-02-15 03:15:00+00:00,2022-02-15 03:45:00+00:00,0.06547011206503452,0.06528630588219682,304.9780712480497,-0.8562205464017477,0.30497807124804965,0.0,False,0.05941412669901882,0.0,-1.1611986176497973,1524.8903562402481,1523.7291576225984,long_exit_LH,0
2346,long,2022-02-15 10:15:00+00:00,2022-02-15 11:00:00+00:00,0.06652075484652913,0.06618083536682526,304.7458315245197,-1.5572439719412223,0.30474583152451973,0.0,False,0.06036758502322518,0.0,-1.861989803465742,1523.7291576225984,1521.8671678191326,long_exit_LH,0
2347,long,2022-02-15 15:30:00+00:00,2022-02-15 16:30:00+00:00,0.06641220945052623,0.06628129937075242,304.37343356382655,-0.599973269953503,0.30437343356382657,0.028690239847726288,False,0.06026908007635255,0.0,-0.8756564636696033,1521.8671678191326,1520.991511355463,long_exit_LH,0
2348,short,2022-02-15 16:30:00+00:00,2022-02-15 17:30:00+00:00,0.06628130553850545,0.0664609422396873,304.1983022710926,-0.8244433189891782,0.30419830227109257,0.0,False,0.0724123263008172,0.0,-1.1286416212602708,1520.991511355463,1519.8628697342028,short_exit_LB,0
2349,long,2022-02-15 17:30:00+00:00,2022-02-15 21:15:00+00:00,0.06646093297299782,0.06615419082484786,303.97257394684055,-1.40294750826038,0.3039725739468406,0.0,False,0.06031329667299552,0.0,-1.7069200822072206,1519.8628697342028,1518.1559496519956,long_exit_LH,0
2350,short,2022-02-15 21:15:00+00:00,2022-02-15 22:00:00+00:00,0.06615420609114098,0.06637002361508954,303.6311899303991,-0.9905482277884736,0.3036311899303991,0.0,False,0.07227347015457151,0.0,-1.2941794177188728,1518.1559496519956,1516.8617702342767,short_exit_LB,0
2351,long,2022-02-15 22:00:00+00:00,2022-02-16 00:00:00+00:00,0.06637001367358468,0.0666454811886181,303.3723540468554,1.2591413482318872,0.30337235404685536,0.0,False,0.060230787408778096,0.0,0.9557689941850318,1516.8617702342767,1517.8175392284618,long_exit_LH,0
2352,short,2022-02-16 08:30:00+00:00,2022-02-16 10:30:00+00:00,0.0665792730800751,0.06649440027661337,303.56350784569236,0.38697157159636175,0.30356350784569236,0.0,False,0.07273785583998205,0.0,0.08340806375066939,1517.8175392284618,1517.9009472922125,short_exit_LB,0
2353,long,2022-02-16 10:30:00+00:00,2022-02-16 13:15:00+00:00,0.06649440095216404,0.06642779127372668,303.58018945844253,-0.30410648882040503,0.30358018945844256,0.0,False,0.06034366886408886,0.0,-0.6076866782788476,1517.9009472922125,1517.2932606139336,long_exit_LH,0
2354,short,2022-02-16 13:15:00+00:00,2022-02-16 14:00:00+00:00,0.06642779649178923,0.06604544297648891,303.45865212278676,1.7466857026001987,0.3034586521227868,0.0,False,0.07257236766727974,0.0,1.4432270504774118,1517.2932606139336,1518.736487664411,short_exit_LB,0
2355,short,2022-02-16 16:00:00+00:00,2022-02-16 16:30:00+00:00,0.06541727321380449,0.06585978641071905,303.7472975328822,-2.054689550359762,0.3037472975328822,0.013553204415917206,False,0.0714683709860814,0.0,-2.3448836434767273,1518.736487664411,1516.3916040209342,short_exit_LB,0
2356,long,2022-02-16 22:00:00+00:00,2022-02-16 23:00:00+00:00,0.06638655987350746,0.06626200300581478,303.2783208041868,-0.5690217681175543,0.3032783208041868,0.0,False,0.060245803085208015,0.0,-0.8723000889217412,1516.3916040209342,1515.5193039320125,long_exit_LH,0
2357,short,2022-02-16 23:00:00+00:00,2022-02-17 00:00:00+00:00,0.06626201025088065,0.06704026369179554,303.1038607864025,-3.5599828879093174,0.3031038607864025,0.0,False,0.0723912461990871,0.0,-3.8630867486957197,1515.5193039320125,1511.6562171833168,short_exit_LB,0
2358,long,2022-02-17 00:00:00+00:00,2022-02-17 01:30:00+00:00,0.06704021426476289,0.06657956216171187,302.3312434366634,-2.0774027146916496,0.3023312434366634,-0.021081557604838538,False,0.060838994445272326,0.0,-2.4008155157331514,1511.6562171833168,1509.2554016675836,long_exit_LH,0
2359,short,2022-02-17 08:15:00+00:00,2022-02-17 09:30:00+00:00,0.06552208859553713,0.06552581267507987,301.85108033351673,-0.01715631258588717,0.30185108033351676,0.0,False,0.07158288179062432,0.0,-0.31900739291940394,1509.2554016675836,1508.936394274664,short_exit_LB,0
2360,short,2022-02-17 11:30:00+00:00,2022-02-17 15:45:00+00:00,0.06540051270551044,0.06464731299651534,301.7872788549328,3.4756010497270133,0.30178727885493284,0.0,False,0.07145006013077015,0.0,3.1738137708720804,1508.936394274664,1512.1102080455362,short_exit_LB,0
2361,short,2022-02-17 17:45:00+00:00,2022-02-17 21:30:00+00:00,0.0642204768141393,0.06252735155140425,302.4220416091072,7.973132932945682,0.30242204160910724,0.0,False,0.07016087091944719,0.0,7.670710891336575,1512.1102080455362,1519.7809189368727,short_exit_LB,0
2362,short,2022-02-17 23:00:00+00:00,2022-02-18 00:15:00+00:00,0.062428497020959796,0.06260512799625172,303.9561837873745,-0.8599931081209431,0.30395618378737455,-0.15899340061549985,False,0.06820313299539858,0.0,-1.3229426925238175,1519.7809189368727,1518.4579762443489,short_exit_LB,0
2363,long,2022-02-18 00:15:00+00:00,2022-02-18 03:15:00+00:00,0.06260511556576413,0.06286539268377178,303.69159524886976,1.2625801016450264,0.30369159524886974,0.0,False,0.05681414237593095,0.0,0.9588885063961567,1518.4579762443489,1519.416864750745,long_exit_LH,0
2364,long,2022-02-18 03:45:00+00:00,2022-02-18 04:45:00+00:00,0.06302671614951477,0.06262188065266747,303.883372950149,-1.9519147400932098,0.303883372950149,0.0,False,0.05719674490568465,0.0,-2.2557981130433586,1519.416864750745,1517.1610666377017,long_exit_LH,0
2365,long,2022-02-18 11:45:00+00:00,2022-02-18 14:30:00+00:00,0.06353512521277105,0.06232723317304125,303.43221332754035,-5.768672900990174,0.30343221332754033,0.0,False,0.057658126130589724,0.0,-6.072105114317714,1517.1610666377017,1511.088961523384,long_exit_LH,0
2366,short,2022-02-18 20:15:00+00:00,2022-02-18 22:30:00+00:00,0.0627629632700793,0.06296524590626026,302.2177923046768,-0.9740364148377593,0.30221779230467677,0.0,False,0.06856853737256163,0.0,-1.276254207142436,1511.088961523384,1509.8127073162414,short_exit_LB,0
2367,long,2022-02-18 22:30:00+00:00,2022-02-19 03:30:00+00:00,0.06296523635709646,0.0637448120264656,301.9625414632483,3.738612987181934,0.3019625414632483,0.023682922126962564,False,0.057140951994065034,0.0,3.460333367845648,1509.8127073162414,1513.273040684087,long_exit_LH,0
2368,long,2022-02-19 04:45:00+00:00,2022-02-19 08:15:00+00:00,0.06377079051225482,0.06404882088173539,302.6546081368174,1.3195253163610356,0.3026546081368174,0.047704419334525155,False,0.057871992389871244,0.0,1.0645751275587434,1513.273040684087,1514.3376158116457,long_exit_LH,0
2369,short,2022-02-19 11:15:00+00:00,2022-02-19 11:45:00+00:00,0.06377712916528164,0.063717457031036,302.8675231623291,0.283373550006465,0.3028675231623291,0.0,False,0.06967651361307019,0.0,-0.019493973155864097,1514.3376158116457,1514.3181218384898,short_exit_LB,0
2370,short,2022-02-19 13:00:00+00:00,2022-02-19 13:15:00+00:00,0.06355480170526122,0.06398554588509983,302.863624367698,-2.052665416001358,0.302863624367698,0.0,False,0.06943362086299788,0.0,-2.355529040369056,1514.3181218384898,1511.9625927981208,short_exit_LB,0
2371,long,2022-02-19 14:45:00+00:00,2022-02-19 15:30:00+00:00,0.06424261442715376,0.06397083399316103,302.39251855962414,-1.2792812164187388,0.3023925185596241,0.0,False,0.05830017259264204,0.0,-1.581673734978363,1511.9625927981208,1510.3809190631425,long_exit_LH,0
2372,long,2022-02-19 16:15:00+00:00,2022-02-19 16:30:00+00:00,0.0644371739910195,0.06381350998470008,302.0761838126285,-2.923685682375266,0.3020761838126285,0.0,False,0.0584767353968502,0.0,-3.2257618661878946,1510.3809190631425,1507.1551571969546,long_exit_LH,0
2373,short,2022-02-20 00:00:00+00:00,2022-02-20 01:15:00+00:00,0.06332905642981713,0.06280143669517525,301.43103143939095,2.5113426567018804,0.30143103143939093,-0.0537963961809881,False,0.06918699414957521,0.0,2.156115229081501,1507.1551571969546,1509.311272426036,short_exit_LB,0
2374,short,2022-02-20 02:15:00+00:00,2022-02-20 06:45:00+00:00,0.06278650550138015,0.06164194888886367,301.86225448520725,5.5027499409499985,0.30186225448520726,0.0,False,0.06859425726025782,0.0,5.2008876864647915,1509.311272426036,1514.5121601125009,short_exit_LB,0
2375,short,2022-02-20 08:00:00+00:00,2022-02-20 09:15:00+00:00,0.06125926740779328,0.06152312187451104,302.9024320225002,-1.304654186227545,0.3029024320225002,-0.11315829055496562,False,0.06692574964301416,0.0,-1.7207149088050109,1514.5121601125009,1512.7914452036957,short_exit_LB,0
2376,long,2022-02-20 14:30:00+00:00,2022-02-20 16:30:00+00:00,0.06186684573887331,0.06148007918783917,302.55828904073917,-1.891472315123236,0.30255828904073917,0.08574804469703588,False,0.05614416250802753,0.0,-2.108282559466939,1512.7914452036957,1510.6831626442288,long_exit_LH,0
2377,short,2022-02-20 16:30:00+00:00,2022-02-20 16:45:00+00:00,0.0614801007637808,0.06191196701221732,302.1366325288458,-2.1223552398981655,0.30213663252884576,0.0,False,0.06716701008443052,0.0,-2.4244918724270113,1510.6831626442288,1508.2586707718017,short_exit_LB,0
2378,long,2022-02-20 16:45:00+00:00,2022-02-20 19:00:00+00:00,0.061911948078653606,0.06187575823511598,301.6517341543603,-0.17632669300005888,0.3016517341543603,0.0,False,0.05618509288137814,0.0,-0.4779784271544192,1508.2586707718017,1507.7806923446474,long_exit_LH,0
2379,short,2022-02-20 19:00:00+00:00,2022-02-20 20:15:00+00:00,0.0618757616877382,0.06195432524400367,301.5561384689295,-0.38288534970060584,0.3015561384689295,0.0,False,0.06759926964385399,0.0,-0.6844414881695353,1507.7806923446474,1507.0962508564778,short_exit_LB,0
2380,long,2022-02-20 20:15:00+00:00,2022-02-20 21:00:00+00:00,0.06195432027305239,0.06154629138413049,301.4192501712956,-1.9851361649199217,0.30141925017129556,0.0,False,0.05622354564779505,0.0,-2.2865554150912173,1507.0962508564778,1504.8096954413866,long_exit_LH,0
2381,short,2022-02-20 21:00:00+00:00,2022-02-20 21:45:00+00:00,0.061546315366833956,0.06207442311569923,300.96193908827735,-2.582450812834328,0.30096193908827734,0.0,False,0.0672393495382661,0.0,-2.8834127519226054,1504.8096954413866,1501.926282689464,short_exit_LB,0
2382,long,2022-02-21 00:15:00+00:00,2022-02-21 02:30:00+00:00,0.06205720951104418,0.06297501362585599,300.3852565378928,4.44259138706863,0.30038525653789283,0.0,False,0.05631691763127259,0.0,4.142206130530737,1501.926282689464,1506.0684888199946,long_exit_LH,0
2383,long,2022-02-21 03:45:00+00:00,2022-02-21 06:00:00+00:00,0.06315575840015829,0.0632954912710028,301.21369776399894,0.6664389090156028,0.3012136977639989,0.0,False,0.057313850748143644,0.0,0.36522521125160384,1506.0684888199946,1506.4337140312462,long_exit_LH,0
2384,long,2022-02-21 06:45:00+00:00,2022-02-21 08:15:00+00:00,0.06334330598740191,0.06313697998379071,301.28674280624926,-0.9813710954179227,0.3012867428062493,-0.009785793406346976,False,0.05748405018356723,0.0,-1.292443631630519,1506.4337140312462,1505.1412703996157,long_exit_LH,0
2385,short,2022-02-21 15:30:00+00:00,2022-02-21 18:45:00+00:00,0.06269488831910355,0.06185758946952381,301.02825407992316,4.020273703164343,0.3010282540799232,-0.07979957987404683,False,0.06849416548862064,0.0,3.6394458692103733,1505.1412703996157,1508.7807162688262,short_exit_LB,0
2386,long,2022-02-21 18:45:00+00:00,2022-02-21 21:30:00+00:00,0.06185764873038243,0.06112222196081561,301.75614325376523,-3.5875845620536624,0.30175614325376526,0.0,False,0.05613581622282205,0.0,-3.889340705307428,1508.7807162688262,1504.8913755635187,long_exit_LH,0
2387,short,2022-02-21 21:30:00+00:00,2022-02-22 00:00:00+00:00,0.06112226533721083,0.06000296882747493,300.9782751127037,5.511640168789482,0.30097827511270375,0.0,False,0.06677607488090283,0.0,5.210661893676778,1504.8913755635187,1510.1020374571956,short_exit_LB,0
2388,short,2022-02-22 02:30:00+00:00,2022-02-22 03:30:00+00:00,0.05991471523629641,0.05960755799543743,302.02040749143913,1.5483300668677251,0.30202040749143916,0.0,False,0.06545682639565384,0.0,1.246309659376286,1510.1020374571956,1511.3483471165719,short_exit_LB,0
2389,short,2022-02-22 05:00:00+00:00,2022-02-22 05:45:00+00:00,0.05938768916906351,0.059537336612303114,302.2696694233144,-0.7616710437967974,0.3022696694233144,0.0,False,0.06488105041720188,0.0,-1.0639407132201117,1511.3483471165719,1510.2844064033518,short_exit_LB,0
2390,long,2022-02-22 05:45:00+00:00,2022-02-22 11:15:00+00:00,0.05953732639168995,0.06068759011904343,302.0568812806704,5.835752043161369,0.3020568812806704,0.22028102181155448,False,0.05403012370045863,0.0,5.753976183692253,1510.2844064033518,1516.038382587044,long_exit_LH,0
2391,long,2022-02-22 12:15:00+00:00,2022-02-22 15:30:00+00:00,0.06139077792304614,0.061572995257401494,303.2076765174088,0.8999673312551725,0.3032076765174088,0.0,False,0.05571213096516437,0.0,0.5967596547377636,1516.038382587044,1516.6351422417818,long_exit_LH,0
2392,long,2022-02-22 16:30:00+00:00,2022-02-22 22:15:00+00:00,0.06146594583255079,0.06198716282092307,303.3270284483564,2.572142966618749,0.3033270284483564,0.0,False,0.05578034584303984,0.0,2.2688159381703925,1516.6351422417818,1518.903958179952,long_exit_LH,0
2393,long,2022-02-22 22:45:00+00:00,2022-02-23 00:15:00+00:00,0.06255433176619149,0.06272329330198927,303.7807916359904,0.8205230181744488,0.3037807916359904,0.048352788604700596,False,0.056768056077818776,0.0,0.5650950151431591,1518.903958179952,1519.4690531950953,long_exit_LH,0
2394,long,2022-02-23 08:15:00+00:00,2022-02-23 09:15:00+00:00,0.06324417930068049,0.06301040762134352,303.8938106390191,-1.123293356617722,0.3038938106390191,0.0,False,0.057394092715367544,0.0,-1.4271871672567409,1519.4690531950953,1518.0418660278385,long_exit_LH,0
2395,long,2022-02-23 13:00:00+00:00,2022-02-23 13:30:00+00:00,0.06356841712122564,0.06323330277629416,303.6083732055677,-1.6005357016908455,0.3036083732055677,0.0,False,0.05768833853751227,0.0,-1.9041440748964131,1518.0418660278385,1516.137721952942,long_exit_LH,0
2396,long,2022-02-23 16:15:00+00:00,2022-02-23 17:30:00+00:00,0.06335775372467511,0.06305866568746299,303.2275443905884,-1.4314227659417968,0.3032275443905884,0.0,False,0.05749716150514266,0.0,-1.7346503103323854,1516.137721952942,1514.4030716426096,long_exit_LH,0
2397,short,2022-02-24 03:00:00+00:00,2022-02-24 06:00:00+00:00,0.058222804499999996,0.05697534638127341,302.8806143285219,6.489396802399136,0.3028806143285219,0.0,False,0.06360841391625,0.0,6.186516188070613,1514.4030716426096,1520.58958783068,short_exit_LB,0
2398,short,2022-02-24 07:15:00+00:00,2022-02-24 07:45:00+00:00,0.05669408839342488,0.05838580245605361,304.11791756613604,-9.07467731509843,0.30411791756613604,0.0,False,0.06193829156981668,0.0,-9.378795232664567,1520.58958783068,1511.2107925980156,STOP_LOSS,1
2399,long,2022-02-24 07:45:00+00:00,2022-02-24 08:15:00+00:00,0.05836535445468783,0.05793797563229374,302.24215851960315,-2.2131605126503393,0.3022421585196032,0.27306067811453544,False,0.052966559167629206,0.0,-2.2423419930554074,1511.2107925980156,1508.9684506049603,long_exit_LH,0
2400,long,2022-02-24 10:30:00+00:00,2022-02-24 16:30:00+00:00,0.05808742077676144,0.05844332348960391,301.79369012099204,1.8490955803596527,0.30179369012099205,0.19036240591761816,False,0.052714334354911005,0.0,1.7376642961562787,1508.9684506049603,1510.7061149011165,long_exit_LH,0
2401,long,2022-02-24 17:30:00+00:00,2022-02-24 20:15:00+00:00,0.058624500308942014,0.06038103221835943,302.14122298022335,9.052882267965595,0.30214122298022333,0.0,False,0.05320173403036488,0.0,8.750741044985372,1510.7061149011165,1519.4568559461018,long_exit_LH,0
2402,long,2022-02-24 23:00:00+00:00,2022-02-25 00:00:00+00:00,0.060742362986952604,0.06082025495522661,303.89137118922037,0.3896900923742369,0.3038913711892204,0.04268458199723789,False,0.055123694410659486,0.0,0.12848330318225443,1519.4568559461018,1519.585339249284,long_exit_LH,0
2403,short,2022-02-25 00:00:00+00:00,2022-02-25 01:15:00+00:00,0.06082025377551113,0.06148043041108049,303.91706784985683,-3.298883758127447,0.30391706784985684,0.0,False,0.06644612724974591,0.0,-3.6028008259773037,1519.585339249284,1515.9825384233068,short_exit_LB,0
2404,long,2022-02-25 01:15:00+00:00,2022-02-25 05:00:00+00:00,0.06148039065309895,0.06103139265284478,303.19650768466136,-2.2142771733933233,0.3031965076846614,0.0,False,0.055793454517687295,0.0,-2.5174736810779845,1515.9825384233068,1513.4650647422288,long_exit_LH,0
2405,long,2022-02-25 05:45:00+00:00,2022-02-25 07:15:00+00:00,0.06150079109725955,0.061878872292846415,302.69301294844576,1.8608303111151256,0.30269301294844575,0.0,False,0.05581196792076304,0.0,1.55813729816668,1513.4650647422288,1515.0232020403955,long_exit_LH,0
2406,short,2022-02-25 10:45:00+00:00,2022-02-25 11:30:00+00:00,0.061220121194889364,0.061508804075475494,303.0046404080791,-1.4288154076910093,0.3030046404080791,0.0,False,0.06688298240541664,0.0,-1.7318200480990884,1515.0232020403955,1513.2913819922965,short_exit_LB,0
2407,long,2022-02-25 11:30:00+00:00,2022-02-25 13:45:00+00:00,0.06150878974743235,0.06213700517085045,302.6582763984593,3.091177668092316,0.3026582763984593,0.0,False,0.05581922669579486,0.0,2.788519391693857,1513.2913819922965,1516.0799013839903,long_exit_LH,0
2408,short,2022-02-26 01:15:00+00:00,2022-02-26 02:45:00+00:00,0.06092447482742516,0.06075406812495744,303.21598027679806,0.8480998068649311,0.3032159802767981,0.0,False,0.06655998874896199,0.0,0.5448838265881331,1516.0799013839903,1516.6247852105785,short_exit_LB,0
2409,long,2022-02-26 02:45:00+00:00,2022-02-26 04:15:00+00:00,0.060754071516780625,0.06036229923852119,303.3249570421157,-1.9559892284834306,0.3033249570421157,0.0,False,0.055134319901478414,0.0,-2.2593141855255463,1516.6247852105785,1514.365471025053,long_exit_LH,0
2410,short,2022-02-26 04:15:00+00:00,2022-02-26 06:00:00+00:00,0.0603623176262853,0.05988229310458017,302.8730942050106,2.408564115831829,0.30287309420501063,0.0,False,0.06594583200671669,0.0,2.1056910216268188,1514.365471025053,1516.4711620466799,short_exit_LB,0
2411,short,2022-02-26 08:30:00+00:00,2022-02-26 12:15:00+00:00,0.05976616319988101,0.058929397482678024,303.29423240933596,4.2463193606182985,0.30329423240933595,0.0,False,0.06529453329587001,0.0,3.9430251282089626,1516.4711620466799,1520.4141871748889,short_exit_LB,0
2412,short,2022-02-26 13:30:00+00:00,2022-02-26 14:30:00+00:00,0.0592703824467763,0.05938392257049186,304.08283743497776,-0.5825102109497861,0.30408283743497777,0.0,False,0.0647528928231031,0.0,-0.8865930483847638,1520.4141871748889,1519.527594126504,short_exit_LB,0
2413,long,2022-02-26 14:30:00+00:00,2022-02-26 15:45:00+00:00,0.05938391690128589,0.059509324596025794,303.9055188253008,0.6417914567334755,0.3039055188253008,0.0,False,0.05389090458791694,0.0,0.33788593790817467,1519.527594126504,1519.8654800644122,long_exit_LH,0
2414,long,2022-02-26 17:15:00+00:00,2022-02-26 18:00:00+00:00,0.05979019114574654,0.059144651775487646,303.9730960128824,-3.2819196128253525,0.3039730960128824,0.0,False,0.05425959846476498,0.0,-3.585892708838235,1519.8654800644122,1516.279587355574,long_exit_LH,0
2415,short,2022-02-26 18:00:00+00:00,2022-02-26 18:45:00+00:00,0.05914468328191228,0.05945925005772262,303.2559174711148,-1.6128962217888347,0.3032559174711148,0.0,False,0.06461556648548918,0.0,-1.9161521392599496,1516.279587355574,1514.363435216314,short_exit_LB,0
2416,short,2022-02-26 21:30:00+00:00,2022-02-26 23:15:00+00:00,0.059244740112435905,0.05919335453902164,302.8726870432628,0.2626948259997412,0.30287268704326276,0.0,False,0.06472487857283622,0.0,-0.04017786104352156,1514.363435216314,1514.3232573552705,short_exit_LB,0
2417,long,2022-02-26 23:15:00+00:00,2022-02-27 00:30:00+00:00,0.05919335430134606,0.05869700168960159,302.8646514710541,-2.5396036858705067,0.3028646514710541,0.14091080774342263,False,0.05371796902847155,0.0,-2.701557529598138,1514.3232573552705,1511.6216998256723,long_exit_LH,0
2418,long,2022-02-27 08:30:00+00:00,2022-02-27 11:30:00+00:00,0.060058292135641726,0.06035892553406957,302.32433996513447,1.5133429626320347,0.30232433996513447,0.0,False,0.05450290011309487,0.0,1.2110186226669002,1511.6216998256723,1512.8327184483392,long_exit_LH,0
2419,short,2022-02-27 15:45:00+00:00,2022-02-27 16:45:00+00:00,0.059894520244333525,0.06010161356104146,302.56654368966787,-1.046164303544581,0.3025665436896679,-0.08159009417135585,False,0.06543476336693438,0.0,-1.4303209414056046,1512.8327184483392,1511.4023975069335,short_exit_LB,0
2420,long,2022-02-27 16:45:00+00:00,2022-02-27 17:45:00+00:00,0.0601016018813686,0.05978984911163694,302.2804795013867,-1.567957820930967,0.3022804795013867,0.0,False,0.054542203707342,0.0,-1.8702383004323537,1511.4023975069335,1509.532159206501,long_exit_LH,0
2421,short,2022-02-27 17:45:00+00:00,2022-02-27 21:30:00+00:00,0.059789862978126586,0.05783879470595053,301.9064318413002,9.85183827142966,0.3019064318413002,0.0,False,0.0653204253036033,0.0,9.54993183958836,1509.532159206501,1519.0820910460895,short_exit_LB,0
2422,short,2022-02-27 22:45:00+00:00,2022-02-27 23:30:00+00:00,0.058001563624948155,0.05804974679667827,303.81641820921794,-0.2523869657663341,0.30381641820921795,0.0,False,0.06336670826025587,0.0,-0.556203383975552,1519.0820910460895,1518.525887662114,short_exit_LB,0
2423,long,2022-02-27 23:30:00+00:00,2022-02-28 01:45:00+00:00,0.058049741639786656,0.05822905758052034,303.7051775324228,0.9381468043880389,0.3037051775324228,0.18737090927862823,False,0.052680140538106386,0.0,0.8218125361342443,1518.525887662114,1519.3477001982483,long_exit_LH,0
2424,long,2022-02-28 04:45:00+00:00,2022-02-28 05:45:00+00:00,0.05818142426037529,0.057946455503146366,303.8695400396497,-1.2271931993845924,0.30386954003964967,0.0,False,0.052799642516290574,0.0,-1.531062739424242,1519.3477001982483,1517.816637458824,long_exit_LH,0
2425,short,2022-02-28 05:45:00+00:00,2022-02-28 06:30:00+00:00,0.057946464646237636,0.05782853610944425,303.5633274917648,0.6177905633033122,0.30356332749176484,0.0,False,0.06330651262601462,0.0,0.3142272358115473,1517.816637458824,1518.1308646946356,short_exit_LB,0
2426,long,2022-02-28 11:45:00+00:00,2022-02-28 12:45:00+00:00,0.05867912202549306,0.058419393731589664,303.62617293892714,-1.3439244685287568,0.30362617293892713,0.0,False,0.05325130323813495,0.0,-1.647550641467684,1518.1308646946356,1516.483314053168,long_exit_LH,0
2427,short,2022-02-28 12:45:00+00:00,2022-02-28 14:15:00+00:00,0.05841940656340437,0.059200056096401485,303.2966628106336,-4.052906595785632,0.3032966628106336,0.0,False,0.06382320167051928,0.0,-4.356203258596265,1516.483314053168,1512.1271107945718,short_exit_LB,0
2428,long,2022-02-28 14:15:00+00:00,2022-02-28 16:15:00+00:00,0.05920000883588108,0.06004587548805267,302.4254221589144,4.321140898514446,0.3024254221589144,0.05312707391065649,False,0.05372400801856208,0.0,4.0718425502661875,1512.1271107945718,1516.198953344838,long_exit_LH,0
2429,long,2022-02-28 17:30:00+00:00,2022-02-28 21:00:00+00:00,0.060008391069991396,0.05993064952544126,303.2397906689676,-0.39285055431945354,0.3032397906689676,0.0,False,0.05445761489601719,0.0,-0.6960903449884212,1516.198953344838,1515.5028629998494,long_exit_LH,0
2430,short,2022-02-28 21:00:00+00:00,2022-02-28 21:15:00+00:00,0.05993065665831299,0.06020124987225973,303.1005725999699,-1.368530943295528,0.3031005725999699,0.0,False,0.06547424239920695,0.0,-1.671631515895498,1515.5028629998494,1513.8312314839538,short_exit_LB,0
